1.8046314584388008 + 1.2709351541250142im
1.8055963689637184 + 1.279680368727043im
1.8065745705543645 + 1.2884847991636155im
1.8075662443376102 + 1.2973488264265818im
1.8085715738543087 + 1.30627283354068im
1.8095907450900268 + 1.3152572055652791im
1.8106239465059994 + 1.3243023295956202im
1.8116713690702613 + 1.333408594764548im
1.8127332062901118 + 1.3425763922430916im
1.813809654242966 + 1.3518061152417287im
1.8149009116097885 + 1.3610981590104452im
1.8160071797075168 + 1.3704529208393523im
1.81712866252206 + 1.379870800058647im
1.818265566741924 + 1.389352198038124im
1.819418101792311 + 1.398897518186839im
1.820586479868857 + 1.4085071659520976im
1.8217709159725437 + 1.4181815488186174im
1.8229716279447887 + 1.427921076306428im
1.8241888365026089 + 1.4377261599699416im
1.825422765274172 + 1.4475972133950736im
1.8266736408356947 + 1.457534652197433im
1.8279416927468077 + 1.4675388940190892im
1.8292271535885285 + 1.4776103585256941im
1.8305302589997046 + 1.48774946740316im
1.8318512477152762 + 1.4979566443534327im
1.8331903616040726 + 1.5082323150905792im
1.8345478457070774 + 1.518576907336257im
1.8359239482768135 + 1.528990850814486im
1.8373189208159586 + 1.5394745772464007im
1.838733018117592 + 1.5500285203446191im
1.840166498304599 + 1.5606531158067896im
1.8416196228707782 + 1.5713488013089736im
1.8430926567211967 + 1.5821160164990213im
1.8445858682138956 + 1.5929552029884126im
1.846099529200948 + 1.6038668043447253im
1.847633915071086 + 1.6148512660830217im
1.8491893047921533 + 1.625909035656985im
1.8507659809534762 + 1.6370405624494784im
1.85236422980974 + 1.648246297762746im
1.8539843413244421 + 1.659526694807697im
1.855626609214213 + 1.6708822086933774im
1.8572913309931258 + 1.68231329641518im
1.8589788080176064 + 1.6938204168428384im
1.8606893455322364 + 1.7054040307080536im
1.862423252715059 + 1.7170646005910812im
1.8641808427241946 + 1.728802590907087im
1.8659624327440518 + 1.7406184678919399im
1.867768344032639 + 1.7525126995871414im
1.869598901969141 + 1.764485755824122im
1.871454436101229 + 1.7765381082084064im
1.8733352801940863 + 1.7886702301023996im
1.8752417722783579 + 1.8008825966081625im
1.8771742546997372 + 1.813175684549003im
1.8791330741687027 + 1.825549972450666im
1.8811185818093572 + 1.8380059405220448im
1.8831311332111351 + 1.8505440706342793im
1.8851710884787298 + 1.86316484630042im
1.8872388122831794 + 1.8758687526531368im
1.8893346739138681 + 1.8886562764224386im
1.8914590473302706 + 1.9015279059122836im
1.893612311213988 + 1.9144841309764726im
1.8957948490221197 + 1.9275254429937794im
1.898007049039787 + 1.9406523348422595im
1.90024930443398 + 1.953865300872457im
1.9025220133073872 + 1.9671648368801689im
1.9048255787527342 + 1.98055144007806im
1.9071604089072312 + 1.9940256090665673im
1.909526917007936 + 2.0075878438035764im
1.911925521446973 + 2.0212386455735185im
1.9143566458272017 + 2.034978516955453im
1.916820719018454 + 2.0488079617900405im
1.9193181752141057 + 2.0627274851455106im
1.921849453987947 + 2.07673759328308im
1.92441500035099 + 2.0908387936206725im
1.927015264809135 + 2.1050315946960727im
1.9296507034214283 + 2.1193165061290014im
1.9323217778575186 + 2.1336940385819303im
1.9350289554565983 + 2.148164703719855im
1.9377727092859527 + 2.1627290141690634im
1.9405535182002087 + 2.1773874834747327im
1.9433718669005173 + 2.192140626057266im
1.9462282459941218 + 2.2069889571675665im
1.9491231520546077 + 2.2219329928410616im
1.9520570876816572 + 2.2369732498506947im
1.9550305615617192 + 2.252110245658248im
1.9580440885286228 + 2.26734449836493im
1.9610981896243318 + 2.2826765266602966im
1.9641933921599675 + 2.298106849770078im
1.9673302297775446 + 2.3136359874027064im
1.9705092425109456 + 2.3292644596941177im
1.9737309768477609 + 2.344992787151936im
1.9769959857910717 + 2.3608214905974116im
1.9803048289217509 + 2.3767510911064957im
1.983658072459868 + 2.392782109949442im
1.9870562893275894 + 2.40891506852875im
1.9905000592110222 + 2.4251504883157047im
1.993989968622889 + 2.441488890785525im
1.9975266109648655 + 2.4579307973507305im
2.001110586590225 + 2.4744767292933263im
2.0047425028660246 + 2.4911272076949076im
2.0084229742360957 + 2.5078827533658994im
2.0121526222835606 + 2.524743886772278im
2.0159320757927555 + 2.541711127961408im
2.0197619708124708 + 2.558784996485668im
2.0236429507179787 + 2.5759660113247955im
2.027575666272954 + 2.5932546908062837im
2.0315607756925207 + 2.610651552523917im
2.0355989447042115 + 2.628157113254896im
2.039690846610961 + 2.645771888874779im
2.0438371623516822 + 2.6634963942708403im
2.048038580563465 + 2.681331143253614im
2.0522957976421554 + 2.6992766484662876im
2.0566095178039485 + 2.7173334212924245im
2.0609804531453433 + 2.7355019717619276im
2.0654093237036144 + 2.7537828084545146im
2.0698968575168104 + 2.7721764384017002im
2.074443790683189 + 2.790683366986801im
2.079050867419946 + 2.809304097842423im
2.083718840122242 + 2.828039132746392im
2.0884484694209613 + 2.8468889715154173im
2.0932405242402785 + 2.865854111896842im
2.09809578185458 + 2.884935049457765im
2.103015027945249 + 2.9041322774725775im
2.1079990566551063 + 2.9234462868081623im
2.1130486706449347 + 2.942877565806677im
2.118164681146591 + 2.962426600166367im
2.123347908016856 + 2.9820938728201423im
2.1285991797900574 + 3.00187986381146im
2.133919333729874 + 3.0217850501688024im
2.139309215879819 + 3.0418099057767627im
2.1447696811137593 + 3.0619549012455085im
2.1503015931840097 + 3.082220503777877im
2.155905824769673 + 3.102607177033668im
2.1615832575234806 + 3.1231153809918184im
2.167334782116656 + 3.1437455718101344im
2.1731612982838846 + 3.1644982016828154im
2.1790637148658667 + 3.185373718694763im
2.185042949851362 + 3.2063725666741765im
2.191099930417536 + 3.227495185042483im
2.197235592968676 + 3.24874200866154im
2.203450883173408 + 3.270113467678207im
2.2097467560012447 + 3.2916099873667237im
2.2161241757558754 + 3.3132319879684653im
2.22258411610834 + 3.3349798845287544im
2.2291275601275515 + 3.356854086731431im
2.2357555003092178 + 3.378854998730596im
2.242468938602845 + 3.400983018979949im
2.2492688864369255 + 3.423238540059234im
2.256156364742142 + 3.445621948498244im
2.263132403971936 + 3.4681336245980403im
2.2701980441215115 + 3.490773942249513im
2.277354334744456 + 3.51354326874925im
2.284602334966638 + 3.536441964612853im
2.2919431134984176 + 3.559470383385414im
2.299377748643597 + 3.582628871449469im
2.3069073283061052 + 3.6059177678300007im
2.314532949994488 + 3.6293374039968898im
2.3222557208227457 + 3.652888103664845im
2.3300767575094525 + 3.6765701825902237im
2.337997186372696 + 3.700383948365575im
2.346018143323025 + 3.7243297002114435im
2.3541407738531097 + 3.748407728764937im
2.362366233024084 + 3.7726183158666173im
2.370695685448118 + 3.7969617343436695im
2.379130305268686 + 3.821438247791362im
2.3876712761366705 + 3.846048110351177im
2.3963197911826897 + 3.870791566486553im
2.4050770529868 + 3.8956688507563997im
2.4139442735429717 + 3.920680187585421im
2.4229226742211587 + 3.945825791032115im
2.432013485724228 + 3.971105864554566im
2.4412179480415817 + 3.996520600773144im
2.4505373103983024 + 4.022070181231373im
2.4599728311999054 + 4.047754776153867im
2.469525777973071 + 4.073574544202001im
2.4791974273014854 + 4.099529632227251im
2.4889890647573667 + 4.125620175022468im
2.4989019848277705 + 4.1518462950701815im
2.508937490836984 + 4.178208102289436im
2.519096894862841 + 4.20470569378008im
2.5293815176489503 + 4.231339153564643im
2.5397926885111723 + 4.2581085523289355im
2.5503317452387755 + 4.285013947159731im
2.561000033990574 + 4.312055381281041im
2.571798909185181 + 4.339232883788488im
2.58272973338578 + 4.366546469381601im
2.5937938771790257 + 4.393996138094511im
2.604992719048025 + 4.421581875025116im
2.61632764523948 + 4.449303650062331im
2.6278000496244305 + 4.477161417612197im
2.639411333552901 + 4.5051551163224195im
2.6511629057023156 + 4.53328466880546im
2.6630561819187495 + 4.561549981360599im
2.6750925850527008 + 4.589950943694814im
2.68727354478671 + 4.618487428642748im
2.6996004974572645 + 4.64715929188551im
2.7120748858692036 + 4.675966371668929im
2.724698159102993 + 4.704908488521086im
2.737471772314717 + 4.733985444969185im
2.75039718652887 + 4.763197025256403im
2.7634758684238787 + 4.7925429950576826im
2.7767092901091344 + 4.822023101196186im
2.7900989288956644 + 4.851637071359442im
2.80364626705761 + 4.881384613815605im
2.817352791586582 + 4.911265417129722im
2.831219993937582 + 4.941279149881325im
2.8452493697672927 + 4.971425460381664im
2.859442418663079 + 5.001703976392333im
2.87380064386439 + 5.032114304844763im
2.888325551975427 + 5.06265603156075im
2.9030186526693464 + 5.09332872097438im
2.9178814583829813 + 5.124131915855702im
2.9329154840040816 + 5.155065137035397im
2.948122246548183 + 5.186127883132464im
2.963503264827626 + 5.217319630283362im
2.9790600591107506 + 5.2486398318732475im
2.994794150772142 + 5.280087918270517im
3.010707061933814 + 5.311663296563748im
3.0268003150962097 + 5.343365350301515im
3.0430754327611633 + 5.375193439235938im
3.059533937043894 + 5.40714689906913im
3.0761773492762043 + 5.439225041204036im
3.093007189600177 + 5.471427152498855im
3.110024976551539 + 5.503752495025717im
3.127232226633769 + 5.536200305834289im
3.144630453882209 + 5.5687697967198195im
3.1622211694183804 + 5.601460153996255im
3.180005880994573 + 5.634270538275138im
3.1979860925279624 + 5.667200084249543im
3.2161633036256796 + 5.700247900484633im
3.2345390090988206 + 5.733413069213703im
3.253114698467764 + 5.766694646141703im
3.2718918554567056 + 5.800091660254634im
3.290871957478007 + 5.833603113636895im
3.310056475107389 + 5.867227981295634im
3.3294468715489014 + 5.9009652109932595im
3.3490446020894864 + 5.93481372308784im
3.3688511135443906 + 5.968772410382135im
3.388867843692713 + 6.002840137981408im
3.4090962207023887 + 6.0370157431603095im
3.429537662546859 + 6.071298035239403im
3.4501935764106055 + 6.105685795471366im
3.4710653580864412 + 6.1401777769376755im
3.492154391362803 + 6.174772704455612im
3.5134620474015312 + 6.209469274496101im
3.534989684106678 + 6.244266155113324im
3.556738645485092 + 6.279161985885344im
3.578710260996113 + 6.314155377867219im
3.600905844894376 + 6.349244913556248im
3.6233266955631316 + 6.384429146870054im
3.645974094839242 + 6.419706603137792im
3.6688493073299058 + 6.455075779104922im
3.6919535797215848 + 6.49053514295177im
3.7152881400808977 + 6.5260831343260355im
3.738854197147873 + 6.561718164390781im
3.7626529396221278 + 6.597438615886377im
3.7866855354416 + 6.633242843208469im
3.810953131054568 + 6.669129172501496im
3.8354568506856963 + 6.705095901768262im
3.860197795594518 + 6.741141300996031im
3.8851770433295916 + 6.777263612299445im
3.9103956469756382 + 6.813461050080612im
3.935854634396676 + 6.849731801206583im
3.961555007472945 + 6.886074025205352im
3.9874977413344737 + 6.922485854479065im
4.013683783589841 + 6.958965394536651im
4.040114053551625 + 6.995510724245192im
4.066789441457499 + 7.032119896100461im
4.093710807689998 + 7.068790936516614im
4.120878981992651 + 7.10552184613676im
4.1482947626845075 + 7.142310600162724im
4.17595891587338 + 7.179155148705942im
4.203872174667576 + 7.216053417158779im
4.232035238387369 + 7.253003306587118im
4.2604487717766615 + 7.290002694144039im
4.289113404214831 + 7.327049433505213im
4.318029728930117 + 7.364141355326422im
4.347198302214206 + 7.40127626772236im
4.376619642639422 + 7.438451956768375im
4.4062942302783155 + 7.475666187024392im
4.436222505927419 + 7.512916702081609im
4.466404870334142 + 7.5502012251318185im
4.496841683429423 + 7.58751745955988im
4.527533263564534 + 7.624863089559388im
4.558479886755069 + 7.6622357807712085im
4.58968178593062 + 7.699633180945837im
4.621139150192539 + 7.737052920628926im
4.6528521240793195 + 7.774492613870126im
4.6848208068409365 + 7.811949858955957im
4.717045251722391 + 7.849422239165762im
4.749525465257926 + 7.886907323551536im
4.78226140657552 + 7.92440266774103im
4.8152529867139 + 7.961905814764862im
4.848500067950792 + 7.9994142959063295im
4.882002463145789 + 8.036925631575164im
4.915759935095659 + 8.074437332204436im
4.949772195905424 + 8.111946899170226im
4.984038906374417 + 8.149451825734795im
5.01855967539877 + 8.186949598011754im
5.0533340593905915 + 8.224437695954494im
5.088361561715669 + 8.26191359436682im
5.123641632148522 + 8.299374763934859im
5.159173666348062 + 8.336818672281709im
5.194957005352537 + 8.374242785042995im
5.230990935096006 + 8.411644566963355im
5.267274685945827 + 8.449021483013826im
5.303807432263122 + 8.486370999529598im
5.340588291986144 + 8.523690585367525im
5.37761632623785 + 8.560977713082526im
5.414890538958111 + 8.598229860123709im
5.452409876561054 + 8.635444510048407im
5.4901732276194375 + 8.672619153753516im
5.528179422574885 + 8.709751290725293im
5.566427233476467 + 8.746838430304429im
5.604915373747921 + 8.783878092967825im
5.643642497982427 + 8.820867811625808im
5.682607201768988 + 8.857805132933038im
5.721808021547611 + 8.894687618614633im
5.761243434496155 + 8.93151284680413im
5.800911858448948 + 8.968278413394604im
5.840811651846996 + 9.004981933400792im
5.880941113721066 + 9.041621042332709im
5.921298483708855 + 9.078193397577982im
5.961881942104618 + 9.114696679794172im
6.002689609944596 + 9.151128594308314im
6.043719549125879 + 9.187486872524422im
6.084969762561586 + 9.223769273336222im
6.126438194371389 + 9.259973584545877im
6.168122730107523 + 9.296097624286238im
6.210021197018081 + 9.332139242446797im
6.252131364346847 + 9.36809632210128im
6.294450943669444 + 9.403966780936416im
6.336977589268171 + 9.439748572681046im
6.379708898542701 + 9.475439688533493im
6.4226424124599735 + 9.51103815858711im
6.465775616041096 + 9.546542053252484im
6.509105938886635 + 9.581949484674668im
6.552630755739981 + 9.617258608145601im
6.5963473870882225 + 9.652467623508665im
6.640253099802447 + 9.687574776556211im
6.684345107814417 + 9.722578360417513im
6.728620572832753 + 9.757476716936479im
6.77307660509631 + 9.792268238037233im
6.817710264165566 + 9.826951367078562im
6.862518559750694 + 9.861524600192775im
6.907498452578248 + 9.895986487610262im
6.952646855293841 + 9.930335634968im
6.9979606334021796 + 9.964570704600025im
7.043436606242543 + 9.99869041680978im
7.089071548000876 + 10.032693551122511im
7.134862188757206 + 10.066578947516449im
7.180805215567869 + 10.100345507632467im
7.226897273581654 + 10.13399219595987im
7.273134967190901 + 10.167518040998369im
7.319514861214496 + 10.200922136393949im
7.366033482114154 + 10.234203642048945im
7.412687319242637 + 10.267361785203972im
7.459472826122181 + 10.300395861491172im
7.506386421754242 + 10.333305235958068im
7.553424491957682 + 10.366089344060308im
7.600583390736621 + 10.398747692622822im
7.6478594416749415 + 10.431279860768914im
7.695248939358055 + 10.463685500814597im
7.742748150820695 + 10.495964339129669im
7.790353317018957 + 10.528116176962593im
7.838060654326443 + 10.560140891229798im
7.885866356052653 + 10.592038435267703im
7.93376659398368 + 10.62380883954685im
7.981757519942508 + 10.655452212348415im
8.02983526736912 + 10.68696874040062im
8.077995952918746 + 10.718358689476107im
8.126235678076561 + 10.749622404948477im
8.174550530788279 + 10.7807603123082im
8.222936587105561 + 10.811772917637196im
8.271389912843759 + 10.842660808041074im
8.319906565252104 + 10.873424652039219im
8.368482594694154 + 10.904065199912807im
8.41711404633779 + 10.93458328400827im
8.465796961852584 + 10.964979818999142im
8.514527381114016 + 10.995255802102958im
8.563301343912947 + 11.0254123132551im
8.612114891668632 + 11.05545051523841im
8.660964069144528 + 11.085371653768851im
8.709844926164838 + 11.115177057536862im
8.758753519330725 + 11.144868138205185im
8.807685913735513 + 11.174446390361862im
8.856638184675749 + 11.203913391429749im
8.905606419359117 + 11.233270801531981im
8.954586718605414 + 11.262520363314385im
9.003575198541101 + 11.291663901723304im
9.052567992285216 + 11.320703323741556im
9.101561251625691 + 11.349640618080977im
9.150551148683638 + 11.378477854832388im
9.199533877566914 + 11.40721718507426im
9.248505656007953 + 11.435860840439151im
9.29746272698861 + 11.464411132639656im
9.346401360346926 + 11.4928704529536im
9.395317854367798 + 11.521241271669599im
9.444208537354339 + 11.549526137493347im
9.493069769179767 + 11.577727676915218im
9.54189794281801 + 11.605848593540768im
9.59068948585234 + 11.63389166738306im
9.639440861960505 + 11.661859754119753im
9.68814857237632 + 11.689755784314624im
9.73680915732537 + 11.71758276260385im
9.78541919743453 + 11.745343766849912im
9.833975315114065 + 11.773041947261516im
9.882474175912218 + 11.800680525482967im
9.930912489839962 + 11.828262793651762im
9.979287012666326 + 11.855792113427384im
10.027594547182556 + 11.883271914990761im
10.075831944435375 + 11.910705696016596im
10.12399610492736 + 11.938097020619004im
10.172083979784615 + 11.965449518272138im
10.220092571891069 + 11.992766882705485im
10.26801893698848 + 12.020052870777768im
10.315860184741197 + 12.047311301327538im
10.363613479766194 + 12.074546054003816im
10.411276042627188 + 12.10176106807662im
10.458845150792296 + 12.128960341229874im
10.506318139555141 + 12.156147928336216im
10.553692402919395 + 12.183327940217737im
10.600965394444897 + 12.210504542389444im
10.648134628057942 + 12.237681953791709im
10.695197678822122 + 12.264864445509083im
10.742152183671724 + 12.292056339479272im
10.788995842107573 + 12.319262007190925im
10.835726416854339 + 12.346485868374614im
10.882341734478494 + 12.373732389685532im
10.928839685969857 + 12.401006083380214im
10.975218227283616 + 12.428311505989374im
11.021475379843922 + 12.455653256985862im
11.067609231010508 + 12.483035977451388im
11.113617934506493 + 12.510464348741625im
11.159499710808296 + 12.53794309115086im
11.205252847498782 + 12.56547696257885im
11.250875699581842 + 12.593070757199513im
11.29636668976155 + 12.620729304132576im
11.341724308682965 + 12.648457466120199im
11.386947115137701 + 12.676260138210477im
11.432033736233377 + 12.70414224644529im
11.476982867526505 + 12.732108746558664im
11.521793273122203 + 12.760164622681474im
11.566463785737302 + 12.78831488605868im
11.610993306730812 + 12.816564573774617im
11.65538080609976 + 12.844918747493683im
11.69962532244339 + 12.873382492209815im
11.743725962892855 + 12.901960915013817im
11.787681903011691 + 12.930659143872221im
11.83149238666313 + 12.959482326423098im
11.875156725847528 + 12.988435628788972im
11.918674300510485 + 13.017524234405366im
11.962044558321281 + 13.046753342868536im
12.005267014423024 + 13.076128168801793im
12.04834125115544 + 13.10565394074127im
12.0912669177501 + 13.135335900042007im
12.134043730000322 + 13.165179299805741im
12.176671469905493 + 13.19518940382852im
12.219149985290219 + 13.225371485573138im
12.26147918940024 + 13.255730827162292im
12.30365906047603 + 13.286272718396205im
12.345689641302773 + 13.317002455794503im
12.387571038740338 + 13.347925341661815im
12.429303423232389 + 13.379046683179336im
12.470887028296078 + 13.410371791520955im
12.512322149992473 + 13.44190598099674im
12.553609146379912 + 13.473654568220585im
12.594748436949768 + 13.505622871307068im
12.635740502046447 + 13.537816209093798im
12.676585882271802 + 13.570239900391725im
12.71728517787553 + 13.602899263263064im
12.757839048131682 + 13.635799614327551im
12.798248210702745 + 13.668946268096823im
12.83851344099214 + 13.702344536336557im
12.878635571485017 + 13.735999727459317im
12.91861549108021 + 13.769917145943571im
12.958454144411611 + 13.804102091784323im
12.998152531162987 + 13.838559859971593im
13.037711705372951 + 13.873295739997769im
13.07713277473601 + 13.908315015395749im
13.116416899895523 + 13.943622963305907im
13.155565293732607 + 13.979224854071747im
13.194579220651871 + 14.01512595086648im
13.233459995862173 + 14.051331509348264im
13.272208984655533 + 14.087846777345135im
13.310827601685094 + 14.124676994569942im
13.349317310241291 + 14.16182739236355im
13.387679621527973 + 14.199303193469044im
13.42591609393978 + 14.237109611833862im
13.464028332340696 + 14.275251852441889im
13.502017987344589 + 14.313735111174081im
13.539886754598902 + 14.35256457469865im
13.577636374072144 + 14.391745420390226im
13.615268629345268 + 14.431282816276159im
13.652785346909566 + 14.471181921013375im
13.690188395468798 + 14.511447883892089im
13.727479685248339 + 14.552085844867822im
13.764661167312443 + 14.59310093462192im
13.801734832888261 + 14.634498274649195im
13.838702712699675 + 14.676282977373315im
13.875566876308259 + 14.718460146288463im
13.912329431466874 + 14.761034876129534im
13.948992523481756 + 14.804012253067794im
13.985558334586223 + 14.847397354933044im
14.022029083326299 + 14.891195251462179im
14.058407023958827 + 14.9354110045739im
14.09469444586174 + 14.980049668668032im
14.130893672958512 + 15.0251162909504im
14.167007063156435 + 15.070615911783927im
14.20303700779939 + 15.116553565062352im
14.238985931135645 + 15.1629342786091im
14.274856289801605 + 15.209763074600657im
14.310650572321451 + 15.257044970012622im
14.346371298623575 + 15.304784977089312im
14.38202101957383 + 15.352988103837685im
14.417602316527693 + 15.401659354541023im
14.453117800898095 + 15.450803730298292im
14.488570113744357 + 15.500426229582443im
14.523961925379016 + 15.55053184882212im
14.559295934993719 + 15.60112558300431im
14.59457487030595 + 15.65221242629689im
14.629801487225388 + 15.7037973726936im
14.664978569541452 + 15.755885416677033im
14.700108928631492 + 15.808481553903224im
14.735195403190804 + 15.861590781904022im
14.770240858985158 + 15.915218100810126im
14.805248188624011 + 15.969368514092995im
14.840220311358408 + 16.024047029322254im
14.875160172899676 + 16.079258658945754im
14.910070745263823 + 16.13500842108383im
14.94495502663809 + 16.191301340340754im
14.979816041271077 + 16.24814244863702im
15.014656839389538 + 16.305536786053388im
15.049480497137004 + 16.36348940169511im
15.084290116539927 + 16.422005354569496im
15.119088825497203 + 16.48108971448054im
15.153879777795671 + 16.540747562939377im
15.188666153153095 + 16.600983994088086im
15.223451157284687 + 16.661804115638123im
15.258238021998292 + 16.723213049826573im
15.293030005314668 + 16.78521593438109im
15.327830391615775 + 16.84781792350277im
15.362642491819894 + 16.911024188860736im
15.39746964358409 + 16.97483992060087im
15.432315211534213 + 17.03927032836456im
15.467182587523675 + 17.104320642325256im
15.502075190919365 + 17.169996114230788im
15.536996468916513 + 17.236302018463636im
15.57194989688204 + 17.303243653109742im
15.606938978727914 + 17.370826341039333im
15.641967247310339 + 17.439055430999115im
15.677038264862485 + 17.50793629871573im
15.712155623453809 + 17.57747434801054im
15.747322945479715 + 17.647675011923976im
15.782543884182537 + 17.718543753849772im
15.817822124199646 + 17.790086068682193im
15.853161382146057 + 17.862307483970294im
15.8885654072232 + 17.9352135610828im
15.92403798186267 + 18.008809896384438im
15.95958292239686 + 18.083102122419685im
15.995204079764775 + 18.15809590910558im
16.030905340245553 + 18.233796964936722im
16.066690626226784 + 18.310211038196634im
16.10256389700222 + 18.387343918179294im
16.138529149602704 + 18.46520143641983im
16.174590419659676 + 18.543789467933603im
16.210751782300136 + 18.623113932463976im
16.247017353074817 + 18.703180795740103im
16.283391288919685 + 18.78399607074266im
16.319877789149608 + 18.865565818978514im
16.356481096487105 + 18.94789615176306im
16.393205498123145 + 19.03099323151444im
16.430055326812376 + 19.11486327305319im
16.46703496200329 + 19.199512544913578im
16.504148831001896 + 19.284947370661378im
16.541401410171023 + 19.37117413022337im
16.578797226164266 + 19.45819926122429im
16.616340857195212 + 19.5460292603343im
16.654036934342972 + 19.634670684624652im
16.69189014289352 + 19.724130152933665im
16.729905223716962 + 19.81441434724543im
16.768086974682717 + 19.905530014071783im
16.80644025211135 + 19.997483965852933im
16.844969972263854 + 20.090283082361942im
16.883681112868704 + 20.183934312124286im
16.922578714689127 + 20.278444673846536im
16.96166788312733 + 20.373821257858715im
17.000953789869186 + 20.47007122756473im
17.040441674569433 + 20.56720182091013im
17.08013684657571 + 20.665220351857585im
17.12004468669608 + 20.764134211879963im
17.160170649006794 + 20.86395087146335im
17.200520262702238 + 20.964677881626926im
17.241099133989426 + 21.06632287545417im
17.281912948024598 + 21.168893569643078im
17.32296747089521 + 21.272397766069094im
17.364268551646862 + 21.37684335336453im
17.40582212435717 + 21.48223830851612im
17.447634210254606 + 21.588590698479535im
17.48971091988765 + 21.69590868181125im
17.532058455340387 + 21.804200510318868im
17.574683112499066 + 21.91347453073334im
17.617591283370032 + 22.023739186398725im
17.660789458447535 + 22.135003018985074im
17.70428422913569 + 22.247274670220772im
17.748082290224982 + 22.360562883649997im
17.79219044242344 + 22.47487650641212im
17.83661559494404 + 22.590224491046918im
17.88136476815061 + 22.706615897322422im
17.926445096264754 + 22.824059894092173im
17.971863830129763 + 22.942565761177438im
18.01762834003993 + 23.062142891281187im
18.063746118634953 + 23.182800791923864im
18.110224783856026 + 23.30454908742074im
18.157072081972306 + 23.42739752087785im
18.2042958906772 + 23.551355956233426im
18.25190422225284 + 23.676434380322466im
18.299905226811404 + 23.8026429049835im
18.348307195609515 + 23.929991769197613im
18.397118564439896 + 24.05849134126547im
18.446347917105538 + 24.18815212102711im
18.496003988972134 + 24.31898474211441im
18.54609567060752 + 24.450999974253815im
18.5966320115096 + 24.584208725604547im
18.647622223920553 + 24.71862204514387im
18.699075686736453 + 24.854251125103108im
18.751001949511185 + 24.991107303440668im
18.80341073656181 + 25.129202066373715im
18.856311951170085 + 25.26854705095514im
18.90971567989612 + 25.409154047704035im
18.963632196993576 + 25.551035003291304im
19.018071968944103 + 25.694202023276723im
19.073045659101513 + 25.838667374909143im
19.128564132458024 + 25.984443489978105im
19.184638460538107 + 26.131542967735516im
19.241279926411927 + 26.279978577871887im
19.298500029849453 + 26.42976326356117im
19.35631049260672 + 26.580910144570247im
19.414723263854462 + 26.73343252043934im
19.473750525755978 + 26.887343873729577im
19.533404699192673 + 27.042657873346524im
19.593698449649214 + 27.19938837793571im
19.654644693261922 + 27.357549439354568im
19.716256603032477 + 27.517155306226016im
19.778547615219644 + 27.678220427570352im
19.841531435909232 + 27.840759456522914im
19.905222047772185 + 28.0047872541353im
19.969633717017963 + 28.17031889326334im
20.034781000544687 + 28.337369662554092im
20.100678753303242 + 28.505955070510918im
20.167342135873735 + 28.67609084966745im
20.234786622266828 + 28.847792960850892im
20.30302800795876 + 29.021077597552818im
20.37208241816415 + 29.195961190393497im
20.441966316363416 + 29.372460411701383im
20.51269651308385 + 29.550592180195643im
20.584290174955445 + 29.730373665777268im
20.656764834040207 + 29.911822294444363im
20.730138397457072 + 30.094955753310128im
20.804429157302703 + 30.279791995751367im
20.879655800887534 + 30.466349246673857im
20.955837421292863 + 30.65464600790553im
21.03299352827027 + 30.844701063713288im
21.111144059481983 + 31.036533486458428im
21.190309392115747 + 31.230162642381362im
21.270510354863365 + 31.42560819752131im
21.35176824030588 + 31.622890123783634im
21.434104817691892 + 31.822028705144824im
21.517542346150147 + 32.023044544006304im
21.6021035883366 + 32.22595856769782im
21.68781182453963 + 32.43079203513383im
21.77469086726278 + 32.63756654362506im
21.862765076297972 + 32.846304035852825im
21.95205937431895 + 33.0570268070001im
22.042599263003464 + 33.26975751205318im
22.134410839715102 + 33.484519173272226im
22.227520814767484 + 33.701335187830644im
22.321956529281398 + 33.92022933563296im
22.417745973681367 + 34.1412257873081im
22.51491780683584 + 34.36434911238592im
22.613501375879526 + 34.58962428765975im
22.713526736747255 + 34.81707670573291im
22.815024675441435 + 35.04673218375585im
22.91802673006319 + 35.27861697235969im
23.02256521365644 + 35.51275776478291im
23.128673237870785 + 35.7491817061956im
23.236384737503627 + 35.987916403221924im
23.34573449594198 + 36.22898993367707im
23.456758171549307 + 36.47243085649109im
23.5694923250413 + 36.718268221854636im
23.683974447879393 + 36.96653158156495im
23.800242991744497 + 37.21725099958192im
23.918337399119366 + 37.47045706280211im
24.03829813504378 + 37.726180892029085im
24.16016672008064 + 37.984454153171086im
24.28398576455535 + 38.2453090686411im
24.4097990041199 + 38.508778428969556im
24.537651336698943 + 38.77489560462413im
24.667588860886394 + 39.043694558045324im
24.799658915849413 + 39.315209855878024im
24.933910122810612 + 39.589476681413316im
25.070392428179435 + 39.86653084722357im
25.20915714841299 + 40.146408807994355im
25.350257016664724 + 40.42914767354877im
25.493746231339927 + 40.71478522204336im
25.63968050659946 + 41.00335991335249im
25.78811712494151 + 41.29491090260706im
25.939114991932584 + 41.58947805388966im
26.092734693202473 + 41.88710195408453im
26.249038553795902 + 42.18782392683814im
26.408090700008053 + 42.491686046657136im
26.569957123799814 + 42.79873115308306im
26.734705749938303 + 43.109002864961425im
26.902406505974017 + 43.42254559475806im
27.07313139520142 + 43.73940456291634im
27.246954572742453 + 44.059625812209966im
27.423952424900023 + 44.383256222081506im
27.604203651952908 + 44.710343522919594im
27.787789354540294 + 45.04093631024039im
27.974793123837067 + 45.37508405873578im
28.165301135676085 + 45.71283713614046im
28.359402248844496 + 46.05424681686296im
